!CSV A.01.01
!Agilent Technologies,N5241A,MY52011414,A.09.80.16
!Date: Friday, February, 27, 2015 18:02:12
!Source: GCA Sweep Data

"Calibration State:","ON",,,,,,,
"Num Freq Points:",201,,,,,,,
"Num Power Points:",21,,,,,,,

Frequency,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2,
<Hz>,<LogMag (dB)>,<Phase (Deg)>,<LogMag (dBm)>,<Phase (Deg)>,<LogMag (dBm)>,<Phase (Deg)>,<LogMag (dB)>,<Phase (Deg)>,<LogMag (dBm)>,<Phase (Deg)>,<Real (U)>,<Real (U)>
2.151e+009,-21.4463,-85.9855,30.93,-164.076,47.7143,-91.9278,16.7844,72.1483,-0.132801,-7.92884,0,0
2.151e+009,-19.4964,-92.6016,31.7768,-162.744,48.1394,-92.6958,16.3626,70.0478,-0.554547,-10.0293,0,0
2.151e+009,-17.8965,-94.8794,32.6144,-161.286,48.458,-93.1555,15.8436,68.1301,-1.07353,-11.9471,0,0
2.151e+009,-16.5553,-95.7361,33.5007,-159.86,48.7132,-93.655,15.2125,66.2054,-1.70469,-13.8718,0,0
2.151e+009,-15.4822,-96.4757,34.3394,-158.573,48.9093,-94.236,14.5699,64.337,-2.34726,-15.7401,0,0
2.151e+009,-14.5218,-97.3831,35.2216,-157.333,49.0671,-94.9057,13.8455,62.4269,-3.07166,-17.6503,0,0
2.151e+009,-13.7228,-98.553,36.0784,-156.457,49.1806,-95.8871,13.1022,60.5703,-3.81494,-19.5069,0,0
2.151e+009,-13.0113,-99.8556,36.9591,-154.981,49.2562,-96.2088,12.297,58.7727,-4.62012,-21.3044,0,0
2.152e+009,-20.3416,-7.74417,19.9027,167.21,36.8286,-113.009,16.9259,79.7809,0,0,0,0
2.152e+009,-20.5999,-9.44195,20.7416,167.946,37.7266,-112.266,16.985,79.788,0.0590907,0.00710958,0,0
2.152e+009,-20.9052,-11.1327,21.601,169.023,38.6299,-111.19,17.0289,79.7879,0.103005,0.00701393,0,0
2.152e+009,-21.2216,-13.2188,22.4554,170.606,39.5425,-109.745,17.0871,79.6486,0.161134,-0.132309,0,0
2.152e+009,-21.6067,-15.3909,23.2921,171.303,40.4423,-109.021,17.1502,79.6769,0.224279,-0.104018,0,0
2.152e+009,-22.0413,-18.1806,24.1266,172.552,41.324,-107.963,17.1974,79.4847,0.271445,-0.296156,0,0
2.152e+009,-22.458,-21.7253,24.9841,173.888,42.2282,-106.936,17.2441,79.1765,0.318153,-0.604417,0,0
2.152e+009,-22.9873,-25.7209,25.834,174.973,43.1212,-106.106,17.2872,78.9208,0.361265,-0.86007,0,0
2.152e+009,-23.4505,-31.0937,26.6727,175.908,44.0092,-105.618,17.3365,78.4737,0.410552,-1.30723,0,0
2.152e+009,-23.91,-38.007,27.5345,177.373,44.8705,-104.791,17.336,77.8353,0.410055,-1.94561,0,0
2.152e+009,-24.1924,-47.5169,28.3751,178.458,45.6873,-104.563,17.3123,76.9785,0.386323,-2.80236,0,0
2.152e+009,-24.0572,-60.6742,29.2235,179.736,46.462,-104.512,17.2385,75.7518,0.312598,-4.0291,0,0
2.152e+009,-23.0326,-76.9973,30.0754,-179.099,47.1531,-105.162,17.0777,73.9372,0.151758,-5.84368,0,0
2.152e+009,-21.1336,-89.8868,30.9606,-177.524,47.7252,-105.767,16.7646,71.7562,-0.161311,-8.02468,0,0
2.152e+009,-19.233,-95.7077,31.8073,-176.307,48.1397,-106.614,16.3324,69.693,-0.593558,-10.0879,0,0
2.152e+009,-17.6766,-97.666,32.6572,-175.041,48.4595,-107.347,15.8023,67.6941,-1.1236,-12.0868,0,0
2.152e+009,-16.3987,-98.3424,33.5162,-173.991,48.7086,-108.188,15.1923,65.8034,-1.73361,-13.9775,0,0
2.152e+009,-15.3238,-98.9784,34.3767,-172.451,48.905,-108.546,14.5283,63.9047,-2.39768,-15.8762,0,0
2.152e+009,-14.4022,-99.7882,35.2445,-171.456,49.0604,-109.441,13.816,62.0158,-3.10995,-17.7651,0,0
2.152e+009,-13.6092,-100.886,36.1105,-170.093,49.1741,-109.947,13.0636,60.1456,-3.86228,-19.6353,0,0
2.152e+009,-12.9175,-102.164,36.9803,-168.95,49.247,-110.607,12.2667,58.3428,-4.65926,-21.4381,0,0
2.153e+009,-20.624,-11.5807,19.8889,152.573,36.7075,-128.407,16.8186,79.0201,0,0,0,0
2.153e+009,-20.8324,-13.0717,20.7343,154.303,37.6045,-126.755,16.8702,78.9417,0.0515466,-0.078345,0,0
2.153e+009,-21.1555,-14.855,21.5725,155.086,38.5142,-125.976,16.9417,78.9383,0.123118,-0.0818058,0,0
2.153e+009,-21.512,-17.1811,22.443,156.278,39.4303,-124.865,16.9872,78.8578,0.168612,-0.162236,0,0
2.153e+009,-21.843,-19.8329,23.2676,157.509,40.3122,-123.804,17.0446,78.6867,0.225963,-0.333418,0,0
2.153e+009,-22.2318,-22.918,24.1098,158.616,41.214,-122.903,17.1042,78.4806,0.285593,-0.539428,0,0
2.153e+009,-22.6643,-26.2571,24.9479,159.595,42.098,-122.059,17.1501,78.3464,0.331481,-0.673669,0,0
2.153e+009,-23.098,-31.0403,25.8184,161.077,43.0044,-120.968,17.186,77.9554,0.367392,-1.06463,0,0
2.153e+009,-23.5235,-36.5801,26.6597,162.246,43.8874,-120.218,17.2278,77.5357,0.409142,-1.48434,0,0
2.153e+009,-23.8978,-43.6218,27.5107,162.893,44.7573,-120.123,17.2466,76.9834,0.427942,-2.03666,0,0
2.153e+009,-24.0803,-53.0534,28.3421,164.254,45.5677,-119.671,17.2256,76.0747,0.406991,-2.94541,0,0
2.153e+009,-23.7484,-65.8552,29.1986,165.896,46.3515,-119.276,17.1529,74.8281,0.334232,-4.19196,0,0
2.153e+009,-22.657,-80.7303,30.0426,167.103,47.0334,-119.807,16.9907,73.0894,0.172092,-5.9307,0,0
2.153e+009,-20.8257,-92.5306,30.9089,168.098,47.5992,-120.881,16.6903,71.0202,-0.128312,-7.99985,0,0
2.153e+009,-18.9135,-98.0158,31.7709,169.56,48.0318,-121.588,16.2608,68.8521,-0.557784,-10.168,0,0
2.153e+009,-17.3866,-99.6868,32.6287,170.863,48.3544,-122.254,15.7257,66.8829,-1.09292,-12.1372,0,0
2.153e+009,-16.1687,-100.193,33.4783,172.173,48.6025,-122.806,15.1242,65.0215,-1.6944,-13.9985,0,0
2.153e+009,-15.1019,-100.662,34.3388,173.031,48.8032,-123.872,14.4644,63.0966,-2.35424,-15.9235,0,0
2.153e+009,-14.2152,-101.36,35.1993,174.406,48.9568,-124.358,13.7575,61.2361,-3.06115,-17.7839,0,0
2.153e+009,-13.4167,-102.308,36.0876,175.832,49.0743,-124.84,12.9867,59.3287,-3.83194,-19.6914,0,0
2.153e+009,-12.7453,-103.504,36.9466,176.774,49.1481,-125.668,12.2015,57.558,-4.61712,-21.4621,0,0
2.154e+009,-20.86,-14.8907,19.9114,138.669,36.7921,-142.564,16.8807,78.7668,0,0,0,0
2.154e+009,-21.1144,-16.3841,20.7443,139.891,37.6885,-141.223,16.9442,78.886,0.0635314,0.119189,0,0
2.154e+009,-21.3796,-18.5415,21.5628,141.031,38.5828,-140.265,17.02,78.7039,0.13929,-0.0629415,0,0
2.154e+009,-21.7523,-20.9036,22.4339,142.003,39.4891,-139.328,17.0551,78.6692,0.174422,-0.0976579,0,0
2.154e+009,-22.1165,-23.5327,23.2609,143.608,40.3863,-137.864,17.1254,78.5281,0.244705,-0.23878,0,0
2.154e+009,-22.4795,-26.6707,24.0957,144.551,41.2759,-137.126,17.1802,78.323,0.299546,-0.443845,0,0
2.154e+009,-22.8735,-30.4372,24.9553,145.759,42.1706,-136.203,17.2153,78.038,0.3346,-0.728813,0,0
2.154e+009,-23.3155,-35.2477,25.8099,147.117,43.0771,-135.09,17.2672,77.7935,0.386494,-0.973349,0,0
2.154e+009,-23.6823,-41.3649,26.6616,148.19,43.9499,-134.453,17.2883,77.3564,0.407644,-1.41047,0,0
2.154e+009,-23.9872,-48.5733,27.5124,149.234,44.8142,-133.995,17.3018,76.7708,0.421084,-1.99606,0,0
2.154e+009,-24.0047,-57.9474,28.3598,150.528,45.648,-133.564,17.2882,75.9075,0.407531,-2.85929,0,0
2.154e+009,-23.6385,-70.4866,29.2024,151.804,46.4136,-133.557,17.2112,74.6391,0.330481,-4.1277,0,0
2.154e+009,-22.3989,-84.8831,30.0602,152.798,47.1067,-134.387,17.0465,72.8156,0.165818,-5.95126,0,0
2.154e+009,-20.5471,-95.568,30.9256,154.599,47.6677,-134.682,16.742,70.7192,-0.138656,-8.0476,0,0
2.154e+009,-18.7169,-100.564,31.7735,155.432,48.0919,-135.942,16.3184,68.626,-0.562332,-10.1408,0,0
2.154e+009,-17.2297,-101.961,32.6285,156.647,48.4136,-136.684,15.7851,66.6693,-1.09557,-12.0976,0,0
2.154e+009,-16.021,-102.353,33.475,158.007,48.6621,-137.228,15.1871,64.7655,-1.69363,-14.0014,0,0
2.154e+009,-14.972,-102.767,34.354,159.092,48.8644,-138.14,14.5104,62.7679,-2.37029,-15.9989,0,0
2.154e+009,-14.0927,-103.327,35.2156,160.627,49.0204,-138.444,13.8048,60.9291,-3.0759,-17.8377,0,0
2.154e+009,-13.331,-104.206,36.0814,162.186,49.1328,-138.74,13.0515,59.0743,-3.82924,-19.6926,0,0
2.154e+009,-12.6575,-105.317,36.9451,162.946,49.208,-139.781,12.2629,57.2731,-4.61781,-21.4937,0,0
2.155e+009,-21.0544,-17.9896,19.9122,125.161,36.9317,-157.322,17.0195,77.5179,0,0,0,0
2.155e+009,-21.3535,-19.6938,20.7753,126.633,37.8284,-155.85,17.0531,77.517,0.0335665,-0.000879338,0,0
2.155e+009,-21.5904,-21.7316,21.6042,127.13,38.7237,-155.338,17.1194,77.5317,0.0999004,0.0138358,0,0
2.155e+009,-21.9368,-24.3205,22.4621,128.478,39.6298,-154.033,17.1676,77.4892,0.148087,-0.028685,0,0
2.155e+009,-22.2994,-27.341,23.3065,129.297,40.5332,-153.435,17.2267,77.2675,0.207153,-0.250381,0,0
2.155e+009,-22.6238,-30.6184,24.1176,130.901,41.4101,-151.967,17.2924,77.1321,0.272884,-0.385783,0,0
2.155e+009,-23.0313,-34.7656,24.9952,131.665,42.3198,-151.457,17.3246,76.8782,0.305095,-0.639671,0,0
2.155e+009,-23.4102,-39.5829,25.8297,133.154,43.2108,-150.269,17.3811,76.5764,0.36153,-0.941518,0,0
2.155e+009,-23.7489,-45.5567,26.6803,134.251,44.0797,-149.628,17.3994,76.121,0.379806,-1.39688,0,0
2.155e+009,-23.9586,-53.1652,27.5278,135.376,44.941,-149.072,17.4132,75.5519,0.393681,-1.96603,0,0
2.155e+009,-23.9614,-62.7835,28.3707,136.518,45.7677,-148.744,17.3971,74.7383,0.377507,-2.77959,0,0
2.155e+009,-23.4255,-75.1849,29.2342,137.594,46.5517,-148.982,17.3174,73.4236,0.2979,-4.09432,0,0
2.155e+009,-22.1611,-88.5321,30.0827,139.22,47.2355,-149.1,17.1528,71.6801,0.133294,-5.83779,0,0
2.155e+009,-20.2653,-98.6599,30.9506,140.475,47.7949,-150.028,16.8443,69.4964,-0.175217,-8.02149,0,0
2.155e+009,-18.4498,-103.163,31.8156,141.496,48.2189,-151.138,16.4033,67.3661,-0.616261,-10.1518,0,0
2.155e+009,-17.0154,-104.303,32.6544,142.963,48.5344,-151.645,15.88,65.3921,-1.13957,-12.1258,0,0
2.155e+009,-15.8371,-104.51,33.5173,143.982,48.782,-152.521,15.2647,63.4967,-1.75484,-14.0212,0,0
2.155e+009,-14.823,-104.783,34.381,145.293,48.9825,-153.118,14.6014,61.5882,-2.41811,-15.9297,0,0
2.155e+009,-13.9475,-105.346,35.2427,146.538,49.1339,-153.789,13.8911,59.6726,-3.1284,-17.8453,0,0
2.155e+009,-13.2051,-106.189,36.1042,147.908,49.246,-154.275,13.1418,57.8169,-3.87778,-19.701,0,0
2.155e+009,-12.5394,-107.268,36.9673,149.239,49.3193,-154.737,12.352,56.0234,-4.6675,-21.4945,0,0
2.156e+009,-21.3966,-21.8128,19.912,111.429,36.9054,-172.163,16.9934,76.4075,0,0,0,0
2.156e+009,-21.618,-23.7392,20.771,112.2,37.8248,-171.437,17.0539,76.3631,0.060499,-0.0443967,0,0
2.156e+009,-21.8954,-25.9359,21.6111,113.067,38.7128,-170.559,17.1017,76.3745,0.108291,-0.032985,0,0
2.156e+009,-22.2427,-28.6523,22.4626,114.326,39.6186,-169.414,17.156,76.2597,0.162598,-0.14777,0,0
2.156e+009,-22.5831,-31.9582,23.2932,115.579,40.5049,-168.177,17.2116,76.2435,0.218278,-0.163946,0,0
2.156e+009,-22.8934,-35.537,24.1349,116.662,41.4016,-167.405,17.2667,75.9333,0.273329,-0.474175,0,0
2.156e+009,-23.231,-40.123,24.9833,117.723,42.3007,-166.548,17.3174,75.729,0.323986,-0.678505,0,0
2.156e+009,-23.5624,-45.2856,25.8255,119.45,43.1845,-165.179,17.359,75.3712,0.365645,-1.03627,0,0
2.156e+009,-23.8031,-51.6611,26.6825,120.178,44.0728,-164.79,17.3904,75.0317,0.396989,-1.37575,0,0
2.156e+009,-23.9317,-59.0932,27.5178,121.421,44.9217,-164.205,17.4039,74.3743,0.410522,-2.03323,0,0
2.156e+009,-23.7927,-68.6673,28.3691,122.907,45.7495,-163.581,17.3805,73.5128,0.387081,-2.89467,0,0
2.156e+009,-23.1662,-79.9096,29.2084,124.043,46.5152,-163.659,17.3069,72.2974,0.313524,-4.11012,0,0
2.156e+009,-21.7754,-92.5164,30.0746,125.269,47.2065,-164.269,17.1319,70.4623,0.138499,-5.94519,0,0
2.156e+009,-19.9007,-101.526,30.9424,126.452,47.7681,-165.168,16.8257,68.3794,-0.167655,-8.02804,0,0
2.156e+009,-18.1412,-105.491,31.8088,127.458,48.1943,-166.307,16.3855,66.2351,-0.607872,-10.1723,0,0
2.156e+009,-16.7564,-106.334,32.6484,128.716,48.5085,-167.012,15.86,64.2716,-1.13334,-12.1359,0,0
2.156e+009,-15.6076,-106.382,33.4932,130.042,48.7526,-167.588,15.2594,62.3702,-1.73393,-14.0373,0,0
2.156e+009,-14.6116,-106.51,34.3817,131.154,48.9556,-168.393,14.5739,60.4528,-2.41949,-15.9547,0,0
2.156e+009,-13.7586,-106.973,35.2444,132.459,49.1094,-169.028,13.865,58.5134,-3.12839,-17.8941,0,0
2.156e+009,-13.0295,-107.714,36.0944,133.944,49.2208,-169.398,13.1264,56.6573,-3.867,-19.7502,0,0
2.156e+009,-12.3702,-108.711,36.9752,134.86,49.2968,-170.291,12.3216,54.8487,-4.67173,-21.5588,0,0
2.157e+009,-21.5411,-26.2661,19.9296,96.8085,36.8962,172.818,16.9665,76.0099,0,0,0,0
2.157e+009,-21.7707,-28.7229,20.7538,98.3726,37.7937,174.296,17.0399,75.9237,0.073365,-0.0861631,0,0
2.157e+009,-22.0518,-31.0608,21.5894,99.3272,38.6934,175.347,17.1039,76.0201,0.137386,0.0102305,0,0
2.157e+009,-22.3096,-34.081,22.4371,100.38,39.6001,176.226,17.163,75.8465,0.19645,-0.16334,0,0
2.157e+009,-22.6218,-37.5081,23.2721,101.559,40.4847,177.33,17.2126,75.7708,0.246062,-0.23904,0,0
2.157e+009,-22.8975,-41.3332,24.1237,102.837,41.387,178.317,17.2633,75.4804,0.296787,-0.529498,0,0
2.157e+009,-23.1875,-45.5125,24.9685,104.025,42.2801,179.382,17.3116,75.3566,0.345074,-0.653269,0,0
2.157e+009,-23.4376,-50.9112,25.8119,105.025,43.159,179.999,17.3472,74.9742,0.380615,-1.03567,0,0
2.157e+009,-23.6029,-57.316,26.6863,106.204,44.0658,-179.273,17.3794,74.5227,0.412893,-1.4872,0,0
2.157e+009,-23.6172,-64.9192,27.5326,107.302,44.9251,-178.799,17.3925,73.8986,0.425934,-2.11127,0,0
2.157e+009,-23.3814,-73.5782,28.3597,108.513,45.7362,-178.343,17.3765,73.1442,0.409984,-2.86563,0,0
2.157e+009,-22.6535,-84.3172,29.2106,110.019,46.5125,-178.14,17.3019,71.841,0.335322,-4.16881,0,0
2.157e+009,-21.3257,-95.3933,30.0547,111.379,47.184,-178.56,17.1293,70.0616,0.162751,-5.9483,0,0
2.157e+009,-19.5028,-103.802,30.9248,112.648,47.7538,-179.453,16.8291,67.8993,-0.137492,-8.11059,0,0
2.157e+009,-17.7957,-107.32,31.7958,113.643,48.1839,179.469,16.3881,65.8257,-0.578473,-10.1841,0,0
2.157e+009,-16.4686,-108.028,32.6293,115.088,48.4958,178.954,15.8664,63.8659,-1.10011,-12.144,0,0
2.157e+009,-15.3514,-107.982,33.4901,116.222,48.7445,178.112,15.2543,61.8898,-1.7122,-14.1201,0,0
2.157e+009,-14.3981,-108.037,34.3535,117.263,48.9441,177.279,14.5906,60.0164,-2.37595,-15.9934,0,0
2.157e+009,-13.5631,-108.45,35.2192,118.61,49.0995,176.682,13.8803,58.072,-3.08624,-17.9379,0,0
2.157e+009,-12.8417,-109.092,36.0836,119.827,49.2144,176.051,13.1308,56.2233,-3.8357,-19.7866,0,0
2.157e+009,-12.2063,-110.056,36.9465,121.075,49.2867,175.465,12.3402,54.3908,-4.62631,-21.619,0,0
2.158e+009,-21.837,-29.7365,19.9466,83.3449,36.8489,158.877,16.9023,75.5323,0,0,0,0
2.158e+009,-22.087,-31.9885,20.7902,84.7004,37.7454,160.286,16.9552,75.5853,0.0528943,0.0530348,0,0
2.158e+009,-22.3446,-34.4882,21.6442,85.1396,38.6454,160.662,17.0013,75.522,0.0989644,-0.0102629,0,0
2.158e+009,-22.6017,-37.9881,22.5081,87.0383,39.5661,162.315,17.058,75.2771,0.155726,-0.255239,0,0
2.158e+009,-22.8927,-41.2675,23.3175,87.5072,40.4306,162.83,17.1131,75.3224,0.210794,-0.209869,0,0
2.158e+009,-23.189,-45.4152,24.1634,89.0937,41.3359,164.203,17.1726,75.1089,0.270291,-0.42341,0,0
2.158e+009,-23.439,-50.0259,25.0142,89.5864,42.2257,164.578,17.2115,74.9919,0.309151,-0.540441,0,0
2.158e+009,-23.6295,-55.5948,25.8574,91.2872,43.1134,165.871,17.256,74.5842,0.353694,-0.948067,0,0
2.158e+009,-23.7412,-61.9374,26.7059,92.4313,43.9836,166.541,17.2777,74.1095,0.375387,-1.42283,0,0
2.158e+009,-23.6666,-69.7278,27.5709,93.6924,44.8686,167.22,17.2977,73.5276,0.395416,-2.00467,0,0
2.158e+009,-23.3498,-78.3838,28.4034,94.7757,45.6784,167.404,17.2749,72.6288,0.372642,-2.90348,0,0
2.158e+009,-22.5114,-88.9328,29.2603,96.0491,46.4498,167.413,17.1896,71.3642,0.287277,-4.16807,0,0
2.158e+009,-21.0535,-99.4287,30.111,97.1294,47.1271,166.686,17.0161,69.5568,0.113767,-5.97548,0,0
2.158e+009,-19.2682,-106.849,30.9694,98.5276,47.676,165.919,16.7066,67.3915,-0.195666,-8.14081,0,0
2.158e+009,-17.609,-109.84,31.8258,99.4856,48.0932,164.828,16.2674,65.342,-0.634893,-10.1903,0,0
2.158e+009,-16.2916,-110.337,32.6728,100.997,48.4073,164.337,15.7345,63.3406,-1.16779,-12.1917,0,0
2.158e+009,-15.2142,-110.131,33.5286,102.087,48.6532,163.513,15.1247,61.4255,-1.77762,-14.1068,0,0
2.158e+009,-14.2686,-110.115,34.4054,103.801,48.8516,163.294,14.4462,59.4936,-2.45612,-16.0388,0,0
2.158e+009,-13.4506,-110.407,35.2799,104.579,49.0062,162.154,13.7262,57.5751,-3.17606,-17.9572,0,0
2.158e+009,-12.7498,-111.003,36.1338,105.836,49.1167,161.574,12.9829,55.7382,-3.91937,-19.7941,0,0
2.158e+009,-12.1185,-111.909,36.998,107.141,49.1916,161.044,12.1937,53.9034,-4.70862,-21.6289,0,0
2.159e+009,-21.8848,-33.1158,19.9168,69.4554,36.929,144.38,17.0122,74.9248,0,0,0,0
2.159e+009,-22.1053,-35.1355,20.7694,70.3443,37.8285,145.316,17.0591,74.972,0.0469167,0.0472301,0,0
2.159e+009,-22.347,-38.4463,21.5936,71.6667,38.7107,146.569,17.1171,74.9026,0.104911,-0.0221621,0,0
2.159e+009,-22.6154,-41.3872,22.4665,72.7649,39.6249,147.645,17.1584,74.8798,0.146154,-0.0450366,0,0
2.159e+009,-22.8582,-44.898,23.2924,73.6156,40.5169,148.434,17.2245,74.8182,0.212323,-0.106585,0,0
2.159e+009,-23.1091,-48.9643,24.1255,74.9792,41.411,149.632,17.2855,74.6524,0.273324,-0.272418,0,0
2.159e+009,-23.3367,-53.6066,24.9888,76.1293,42.3152,150.688,17.3265,74.5585,0.314248,-0.366327,0,0
2.159e+009,-23.4934,-59.3174,25.8372,77.2679,43.2012,151.357,17.3641,74.0894,0.351887,-0.83541,0,0
2.159e+009,-23.5141,-65.3888,26.6726,78.4619,44.0772,152.115,17.4046,73.6526,0.392395,-1.27217,0,0
2.159e+009,-23.4265,-72.6992,27.5168,79.6932,44.9255,152.789,17.4087,73.0959,0.396503,-1.82894,0,0
2.159e+009,-23.0356,-81.0175,28.3512,80.7902,45.742,152.994,17.3909,72.2036,0.378676,-2.7212,0,0
2.159e+009,-22.1918,-90.8629,29.2147,82.2203,46.5298,153.145,17.3151,70.925,0.30288,-3.99979,0,0
2.159e+009,-20.8021,-100.628,30.0617,83.345,47.1998,152.577,17.1381,69.2318,0.125923,-5.69301,0,0
2.159e+009,-19.0021,-107.893,30.9429,84.2009,47.772,151.282,16.8291,67.0811,-0.183124,-7.84373,0,0
2.159e+009,-17.3931,-110.755,31.7958,85.7465,48.1922,150.72,16.3964,64.9738,-0.615827,-9.95102,0,0
2.159e+009,-16.1015,-111.246,32.6607,86.802,48.5121,149.724,15.8515,62.9222,-1.16075,-12.0026,0,0
2.159e+009,-15.0445,-111.017,33.4982,88.3558,48.7557,149.415,15.2575,61.0593,-1.75472,-13.8655,0,0
2.159e+009,-14.1148,-110.922,34.3726,89.4026,48.955,148.518,14.5824,59.1149,-2.42981,-15.8099,0,0
2.159e+009,-13.3196,-111.173,35.2404,90.7111,49.1103,147.895,13.8699,57.1837,-3.14227,-17.7411,0,0
2.159e+009,-12.6326,-111.7,36.087,91.7493,49.2197,147.11,13.1327,55.3608,-3.87952,-19.564,0,0
2.159e+009,-11.9992,-112.544,36.9726,92.7802,49.2974,146.284,12.3249,53.5037,-4.68735,-21.4211,0,0
2.16e+009,-22.052,-37.9233,19.9196,55.5752,36.9864,128.962,17.0668,73.3871,0,0,0,0
2.16e+009,-22.2539,-40.1815,20.7565,56.5786,37.885,129.985,17.1284,73.4065,0.0616531,0.0193973,0,0
2.16e+009,-22.4395,-43.2775,21.6229,57.6315,38.7821,131.022,17.1592,73.3906,0.0924364,0.00352015,0,0
2.16e+009,-22.6664,-46.618,22.4559,59.0446,39.6883,132.301,17.2324,73.2569,0.165649,-0.130223,0,0
2.16e+009,-22.8987,-50.5025,23.3023,59.9055,40.5874,133.127,17.2851,73.2219,0.218316,-0.165222,0,0
2.16e+009,-23.0675,-54.4961,24.1307,60.8496,41.467,133.962,17.3363,73.1127,0.269574,-0.27439,0,0
2.16e+009,-23.231,-59.3135,24.9693,62.0172,42.3649,134.872,17.3956,72.855,0.328794,-0.532107,0,0
2.16e+009,-23.3595,-64.9783,25.7959,63.3072,43.2288,135.823,17.4329,72.5157,0.366177,-0.871366,0,0
2.16e+009,-23.3488,-71.2723,26.6985,64.5766,44.1373,136.617,17.4388,72.0402,0.37206,-1.34691,0,0
2.16e+009,-23.1589,-78.2467,27.5228,65.3817,44.9876,136.901,17.4648,71.5193,0.398046,-1.86776,0,0
2.16e+009,-22.6879,-86.1947,28.3714,67.1969,45.812,137.797,17.4406,70.5999,0.373788,-2.78718,0,0
2.16e+009,-21.8224,-95.2473,29.204,68.1445,46.5777,137.49,17.3737,69.345,0.30693,-4.04204,0,0
2.16e+009,-20.3933,-104.485,30.0854,69.2273,47.2724,136.791,17.1871,67.5637,0.1203,-5.82335,0,0
2.16e+009,-18.693,-110.847,30.9234,70.5814,47.8169,136.067,16.8935,65.486,-0.173258,-7.90108,0,0
2.16e+009,-17.1273,-113.533,31.7852,71.9327,48.2419,135.308,16.4567,63.3748,-0.610094,-10.0122,0,0
2.16e+009,-15.8672,-113.843,32.6345,72.869,48.5575,134.294,15.9229,61.4246,-1.14385,-11.9625,0,0
2.16e+009,-14.813,-113.528,33.5042,74.3025,48.8096,133.733,15.3054,59.4301,-1.76139,-13.957,0,0
2.16e+009,-13.9169,-113.353,34.3597,75.57,49.0063,133.078,14.6467,57.5082,-2.42008,-15.8789,0,0
2.16e+009,-13.1268,-113.599,35.2338,77.1018,49.1611,132.61,13.9273,55.5077,-3.13951,-17.8794,0,0
2.16e+009,-12.4291,-114.083,36.1025,77.9716,49.2768,131.618,13.1742,53.6463,-3.89254,-19.7407,0,0
2.16e+009,-11.8259,-114.856,36.9602,79.2715,49.3479,131.119,12.3878,51.8475,-4.67901,-21.5395,0,0
2.161e+009,-21.9242,-43.5234,19.9168,41.3644,36.9324,114.255,17.0156,72.8909,0,0,0,0
2.161e+009,-22.0519,-46.1301,20.759,42.3829,37.8157,115.116,17.0567,72.7328,0.041079,-0.15811,0,0
2.161e+009,-22.271,-48.8765,21.6342,43.6261,38.7296,116.439,17.0953,72.8124,0.0797571,-0.0785281,0,0
2.161e+009,-22.4551,-52.4242,22.4744,44.7632,39.6277,117.518,17.1534,72.7553,0.137806,-0.135639,0,0
2.161e+009,-22.593,-56.173,23.2975,45.9042,40.526,118.495,17.2286,72.5905,0.212982,-0.300415,0,0
2.161e+009,-22.7486,-60.2815,24.15,47.2323,41.418,119.656,17.268,72.4239,0.252434,-0.467034,0,0
2.161e+009,-22.8532,-65.0335,24.9901,48.2887,42.3175,120.485,17.3274,72.196,0.311789,-0.694971,0,0
2.161e+009,-22.8807,-70.0338,25.82,49.5253,43.1907,121.406,17.3707,71.8811,0.355109,-1.00986,0,0
2.161e+009,-22.7895,-76.3,26.6862,50.834,44.0759,122.268,17.3897,71.4345,0.374135,-1.45646,0,0
2.161e+009,-22.5733,-82.8008,27.5418,51.7469,44.9393,122.663,17.3975,70.9159,0.381919,-1.97499,0,0
2.161e+009,-22.0638,-90.1485,28.3839,52.8867,45.768,122.867,17.3841,69.9804,0.368502,-2.91055,0,0
2.161e+009,-21.2041,-98.3607,29.2339,53.9392,46.5278,122.68,17.294,68.7403,0.278384,-4.15064,0,0
2.161e+009,-19.8174,-106.812,30.0943,55.674,47.2165,122.613,17.1222,66.9391,0.106609,-5.95183,0,0
2.161e+009,-18.2099,-112.639,30.9435,56.7014,47.7619,121.609,16.8184,64.9073,-0.197205,-7.98368,0,0
2.161e+009,-16.6782,-115.122,31.8155,57.9299,48.1904,120.669,16.3749,62.7388,-0.640716,-10.1521,0,0
2.161e+009,-15.5091,-115.277,32.6456,59.0017,48.4973,119.794,15.8517,60.7925,-1.1639,-12.0984,0,0
2.161e+009,-14.5078,-114.962,33.4997,59.7744,48.7431,118.644,15.2435,58.8699,-1.77209,-14.021,0,0
2.161e+009,-13.6255,-114.761,34.3767,61.5293,48.9452,118.454,14.5685,56.9251,-2.44712,-15.9659,0,0
2.161e+009,-12.859,-114.945,35.2499,62.6391,49.1002,117.611,13.8504,54.9722,-3.1652,-17.9187,0,0
2.161e+009,-12.1923,-115.379,36.1097,63.7294,49.2134,116.872,13.1038,53.1427,-3.91181,-19.7482,0,0
2.161e+009,-11.5989,-116.135,36.9802,65.0607,49.2873,116.382,12.3071,51.3215,-4.70847,-21.5695,0,0
2.162e+009,-22.2604,-47.2751,19.9395,27.4609,36.8744,100.004,16.935,72.5429,0,0,0,0
2.162e+009,-22.4581,-50.0291,20.7896,28.8176,37.7481,101.496,16.9585,72.6781,0.0235079,0.13516,0,0
